                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.54412,                 0.2875,                0.82934,                0.89998,                0.72892,                0.84079,                0.62701,                 0.5467,                0.25234,                0.84483,              0.0021295,              0.0021295,              0.0021295
                    161,                 0.5454,                0.28861,                0.82946,                0.91954,                0.72516,                0.84446,                  0.624,                0.54795,                0.26134,                0.84519,                0.00208,                0.00208,                0.00208
                    162,                0.55157,                0.29068,                0.83108,                0.90875,                0.73421,                0.84419,                0.62787,                0.53628,                0.25317,                0.84313,              0.0020305,              0.0020305,              0.0020305
                    163,                0.54139,                0.28601,                0.82864,                0.90326,                0.72584,                0.84016,                0.62805,                0.53661,                0.25384,                0.84378,               0.001981,               0.001981,               0.001981
                    164,                0.54124,                0.28653,                0.82994,                0.90277,                0.72758,                0.84063,                0.62772,                0.53858,                0.25158,                0.84306,              0.0019315,              0.0019315,              0.0019315
                    165,                0.55131,                0.29201,                0.83171,                 0.9077,                0.73585,                0.84523,                0.62856,                0.53476,                0.25279,                0.84261,               0.001882,               0.001882,               0.001882
                    166,                0.53843,                0.28409,                0.82969,                0.92368,                0.72082,                 0.8442,                0.62549,                0.53242,                0.25237,                0.84176,              0.0018325,              0.0018325,              0.0018325
                    167,                 0.5293,                0.28141,                0.82684,                0.91371,                0.73173,                0.84583,                0.63023,                0.52321,                0.24757,                0.84048,               0.001783,               0.001783,               0.001783
                    168,                0.53176,                0.28252,                 0.8286,                0.91783,                0.72863,                0.84454,                0.63437,                0.52634,                0.25346,                0.83995,              0.0017335,              0.0017335,              0.0017335
                    169,                0.53319,                0.28478,                0.83126,                0.91705,                0.72977,                0.84411,                0.63158,                0.52961,                0.24945,                0.84151,               0.001684,               0.001684,               0.001684
                    170,                0.52344,                  0.279,                0.82556,                0.89902,                 0.7339,                0.84191,                0.62703,                0.53457,                0.25289,                0.84217,              0.0016345,              0.0016345,              0.0016345
                    171,                0.52706,                0.28057,                0.83013,                0.90707,                0.73733,                 0.8454,                0.63061,                0.52669,                0.24761,                0.84132,               0.001585,               0.001585,               0.001585
                    172,                 0.5249,                0.28056,                0.82736,                0.91293,                0.73775,                0.84722,                0.63177,                0.52381,                0.24591,                0.84062,              0.0015355,              0.0015355,              0.0015355
                    173,                0.52326,                0.27818,                0.82675,                0.91065,                 0.7386,                0.84743,                0.62998,                0.52248,                0.25148,                0.83998,               0.001486,               0.001486,               0.001486
                    174,                0.52291,                0.27819,                0.82635,                0.91255,                0.73724,                0.84724,                0.63195,                0.52131,                0.24745,                0.83923,              0.0014365,              0.0014365,              0.0014365
                    175,                0.52444,                0.27847,                0.82828,                0.91144,                0.73426,                0.84572,                0.63219,                0.52444,                 0.2471,                0.83964,               0.001387,               0.001387,               0.001387
                    176,                0.52122,                0.27692,                 0.8266,                0.90555,                0.73724,                0.84622,                0.63202,                0.52527,                0.25093,                0.83976,              0.0013375,              0.0013375,              0.0013375
                    177,                0.51841,                0.27479,                0.82575,                0.90951,                0.73758,                0.84696,                0.63155,                0.52734,                0.24697,                0.84097,               0.001288,               0.001288,               0.001288
                    178,                0.51008,                0.27368,                0.82467,                 0.9144,                0.73941,                0.84945,                0.63406,                0.52144,                0.24573,                0.83988,              0.0012385,              0.0012385,              0.0012385
                    179,                0.51967,                0.27707,                0.82468,                0.92688,                 0.7342,                0.84883,                0.63305,                0.52313,                0.24454,                0.84071,               0.001189,               0.001189,               0.001189
                    180,                0.51863,                0.27532,                0.82616,                0.92155,                0.73636,                0.84942,                0.63486,                0.51495,                0.24364,                0.83871,              0.0011395,              0.0011395,              0.0011395
                    181,                 0.5127,                0.27361,                0.82415,                0.91865,                0.73241,                 0.8472,                0.63476,                0.51291,                0.24454,                  0.838,                0.00109,                0.00109,                0.00109
                    182,                 0.5115,                0.27315,                0.82363,                0.93537,                0.72289,                0.84578,                0.63704,                0.51273,                  0.241,                 0.8376,              0.0010405,              0.0010405,              0.0010405
                    183,                0.50913,                0.27221,                  0.824,                0.91417,                0.73343,                 0.8463,                0.63962,                0.51236,                  0.241,                0.83715,               0.000991,               0.000991,               0.000991
                    184,                0.50906,                0.27032,                0.82195,                0.91617,                0.74009,                0.84965,                0.63823,                0.51553,                0.24221,                0.83759,              0.0009415,              0.0009415,              0.0009415
                    185,                0.50353,                 0.2691,                0.82451,                0.91478,                0.74158,                0.84949,                 0.6401,                0.51543,                 0.2401,                0.83754,               0.000892,               0.000892,               0.000892
                    186,                0.50182,                0.26796,                0.82132,                0.90941,                 0.7426,                0.84989,                0.64067,                0.51312,                0.23912,                0.83721,              0.0008425,              0.0008425,              0.0008425
                    187,                0.50584,                0.26993,                 0.8223,                0.91338,                0.74053,                0.84871,                0.64179,                0.51042,                0.23891,                 0.8369,               0.000793,               0.000793,               0.000793
                    188,                0.50139,                0.26952,                0.82222,                0.92125,                  0.734,                0.84932,                0.64247,                0.50941,                 0.2426,                0.83681,              0.0007435,              0.0007435,              0.0007435
                    189,                 0.5051,                0.27006,                0.82447,                0.91932,                0.73148,                0.84778,                0.64188,                0.50988,                0.24249,                0.83674,               0.000694,               0.000694,               0.000694
                    190,                 0.5105,                0.27115,                0.82353,                0.91394,                0.73848,                0.84871,                0.64203,                 0.5085,                0.24084,                0.83669,              0.0006445,              0.0006445,              0.0006445
                    191,                0.71327,                 0.3381,                0.87275,                0.91364,                0.73929,                0.84873,                0.63728,                0.51971,                0.24551,                0.83794,               0.000595,               0.000595,               0.000595
                    192,                0.69046,                0.32336,                0.86118,                0.90544,                0.73572,                0.84698,                0.63542,                0.52148,                 0.2475,                0.83754,              0.0005455,              0.0005455,              0.0005455
                    193,                 0.6797,                0.32154,                0.86146,                0.91402,                0.73106,                0.84681,                0.63639,                0.52104,                0.24701,                0.83694,               0.000496,               0.000496,               0.000496
                    194,                0.68424,                0.32244,                0.86065,                0.90826,                0.73938,                0.84895,                 0.6388,                0.51803,                0.24579,                0.83595,              0.0004465,              0.0004465,              0.0004465
                    195,                0.66796,                0.31483,                0.85723,                0.90796,                0.73731,                0.84864,                0.64014,                0.51567,                0.24454,                0.83491,               0.000397,               0.000397,               0.000397
                    196,                0.66496,                0.31177,                0.85333,                0.90834,                0.73855,                0.84936,                0.64294,                0.51212,                0.24502,                0.83365,              0.0003475,              0.0003475,              0.0003475
                    197,                0.66147,                0.31165,                0.85565,                0.91753,                0.73948,                0.85168,                0.64614,                0.50823,                0.24301,                0.83365,               0.000298,               0.000298,               0.000298
                    198,                0.65934,                0.31103,                0.85207,                0.91597,                0.73845,                  0.851,                0.64693,                0.50717,                0.24234,                0.83305,              0.0002485,              0.0002485,              0.0002485
                    199,                0.65955,                0.31133,                0.85136,                0.91678,                0.74202,                0.85335,                0.64741,                0.50763,                0.23964,                0.83275,               0.000199,               0.000199,               0.000199
                    200,                0.65777,                0.30999,                0.85238,                0.91628,                0.74202,                0.85287,                0.64817,                0.50687,                0.23982,                0.83242,              0.0001495,              0.0001495,              0.0001495
