                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.63283,                0.33577,                0.82363,                0.88132,                0.70601,                0.82376,                0.59363,                0.79566,                 0.3644,                0.85669,             0.00023275,             0.00023275,             0.00023275
                    157,                0.64156,                0.34028,                0.82479,                0.87172,                0.71472,                0.82471,                0.59145,                0.79639,                0.36452,                0.85744,              0.0002278,              0.0002278,              0.0002278
                    158,                0.64118,                0.33927,                0.82427,                0.88758,                0.70424,                  0.825,                 0.5923,                0.79524,                0.36179,                0.85685,             0.00022285,             0.00022285,             0.00022285
                    159,                0.63575,                0.33864,                 0.8242,                0.88413,                0.70575,                0.82347,                0.59417,                0.79136,                0.36113,                0.85661,              0.0002179,              0.0002179,              0.0002179
                    160,                0.63562,                0.33625,                0.82342,                 0.8809,                0.70666,                0.82364,                0.59408,                0.79006,                0.36141,                0.85651,             0.00021295,             0.00021295,             0.00021295
                    161,                0.63419,                0.33685,                0.82434,                0.88239,                0.71169,                0.82733,                0.59489,                 0.7874,                0.36011,                 0.8562,               0.000208,               0.000208,               0.000208
                    162,                0.64891,                0.34361,                0.82633,                0.89457,                0.69643,                0.82371,                0.59319,                0.79035,                0.36028,                0.85628,             0.00020305,             0.00020305,             0.00020305
                    163,                0.64001,                0.33927,                0.82457,                 0.9016,                0.70043,                0.82701,                0.59477,                0.79123,                0.35975,                  0.857,              0.0001981,              0.0001981,              0.0001981
                    164,                0.63324,                0.33732,                0.82496,                0.88577,                0.70949,                0.82715,                0.59623,                0.78923,                0.35973,                0.85723,             0.00019315,             0.00019315,             0.00019315
                    165,                0.65016,                0.34533,                0.82719,                0.88524,                0.70742,                0.82513,                0.59339,                 0.7906,                0.35957,                0.85697,              0.0001882,              0.0001882,              0.0001882
                    166,                 0.6342,                0.33698,                0.82417,                0.88562,                0.70562,                0.82534,                0.59468,                0.78931,                0.35934,                0.85623,             0.00018325,             0.00018325,             0.00018325
                    167,                 0.6307,                0.33408,                0.82249,                0.90931,                0.69236,                0.82536,                0.59476,                0.78778,                0.35972,                0.85546,              0.0001783,              0.0001783,              0.0001783
                    168,                0.62805,                0.33566,                0.82312,                0.90279,                0.69493,                0.82531,                0.59408,                0.79246,                0.36147,                0.85633,             0.00017335,             0.00017335,             0.00017335
                    169,                0.63038,                0.33711,                0.82515,                0.90646,                 0.6986,                0.82394,                0.59189,                0.79364,                0.36166,                0.85625,              0.0001684,              0.0001684,              0.0001684
                    170,                0.62721,                0.33288,                0.82215,                0.89772,                0.70021,                0.82574,                0.59316,                0.79495,                0.36014,                0.85661,             0.00016345,             0.00016345,             0.00016345
                    171,                0.85984,                0.41739,                 0.8707,                0.89375,                0.69897,                0.82483,                0.58981,                0.80844,                0.36872,                0.85959,              0.0001585,              0.0001585,              0.0001585
                    172,                0.82949,                0.39449,                0.86016,                0.89608,                0.69764,                 0.8253,                0.59114,                0.80631,                0.36965,                0.85925,             0.00015355,             0.00015355,             0.00015355
                    173,                0.81669,                0.38831,                0.86082,                0.89632,                0.70216,                0.82845,                 0.5949,                0.79704,                0.36641,                0.85735,              0.0001486,              0.0001486,              0.0001486
                    174,                0.80395,                0.38366,                0.85566,                0.91004,                0.69678,                0.82723,                0.60021,                0.78802,                0.36217,                0.85626,             0.00014365,             0.00014365,             0.00014365
                    175,                0.80409,                0.38281,                0.85449,                0.89253,                0.70663,                0.82999,                0.60517,                 0.7798,                 0.3595,                0.85428,              0.0001387,              0.0001387,              0.0001387
                    176,                0.79559,                0.37997,                0.85359,                0.89456,                0.71319,                0.83202,                0.60711,                0.77764,                0.35697,                0.85383,             0.00013375,             0.00013375,             0.00013375
                    177,                0.79423,                0.37723,                0.85358,                0.90913,                0.70731,                0.83284,                0.60849,                0.77311,                0.35467,                0.85295,              0.0001288,              0.0001288,              0.0001288
                    178,                0.79361,                0.37571,                0.85188,                0.88813,                 0.7198,                0.83434,                0.60999,                0.76855,                0.35131,                0.85248,             0.00012385,             0.00012385,             0.00012385
                    179,                0.78802,                0.37532,                 0.8495,                0.88847,                0.71989,                0.83419,                0.60947,                0.76971,                0.35086,                0.85225,              0.0001189,              0.0001189,              0.0001189
                    180,                0.78287,                0.37098,                0.84899,                 0.9162,                0.70594,                0.83521,                 0.6124,                0.76505,                0.34822,                0.85187,             0.00011395,             0.00011395,             0.00011395
                    181,                0.78807,                0.37202,                 0.8504,                0.89666,                0.72426,                0.83868,                0.61294,                0.76055,                0.34838,                0.85036,               0.000109,               0.000109,               0.000109
                    182,                0.77852,                0.37003,                   0.85,                0.92544,                 0.7048,                0.83599,                0.61257,                0.75912,                0.34708,                 0.8496,             0.00010405,             0.00010405,             0.00010405
                    183,                0.77357,                0.36678,                0.85016,                0.91814,                0.70907,                0.83677,                0.61392,                0.75909,                0.34658,                0.84993,               9.91e-05,               9.91e-05,               9.91e-05
                    184,                0.76504,                0.36391,                0.84573,                0.89338,                0.72506,                0.83846,                0.61563,                0.75779,                0.34557,                0.84935,              9.415e-05,              9.415e-05,              9.415e-05
                    185,                0.77393,                0.36759,                0.84853,                 0.8951,                0.72655,                0.83944,                0.61516,                0.75675,                0.34573,                0.84902,               8.92e-05,               8.92e-05,               8.92e-05
                    186,                0.76949,                0.36511,                0.84643,                0.89522,                0.72736,                0.84103,                0.61581,                0.75452,                0.34526,                0.84858,              8.425e-05,              8.425e-05,              8.425e-05
                    187,                0.76931,                0.36465,                0.84496,                0.89545,                0.72655,                0.84035,                0.61519,                0.75586,                0.34536,                 0.8486,               7.93e-05,               7.93e-05,               7.93e-05
                    188,                0.77015,                0.36419,                0.84542,                0.89467,                0.72345,                0.83856,                0.61539,                0.75563,                0.34433,                 0.8489,              7.435e-05,              7.435e-05,              7.435e-05
                    189,                0.76787,                0.36464,                0.84584,                0.89639,                0.72311,                0.83869,                0.61643,                0.75397,                0.34347,                0.84832,               6.94e-05,               6.94e-05,               6.94e-05
                    190,                0.75986,                0.36214,                0.84391,                0.89729,                0.72299,                0.83891,                0.61826,                 0.7519,                0.34226,                0.84778,              6.445e-05,              6.445e-05,              6.445e-05
                    191,                0.76517,                0.36191,                 0.8469,                0.90018,                0.72163,                0.83861,                0.61874,                0.75165,                0.34247,                0.84775,               5.95e-05,               5.95e-05,               5.95e-05
                    192,                0.76219,                0.36098,                0.84319,                0.89622,                0.72138,                0.83841,                0.61754,                0.75029,                0.34176,                0.84752,              5.455e-05,              5.455e-05,              5.455e-05
                    193,                0.75657,                0.35999,                0.84343,                 0.9023,                0.71631,                0.83753,                0.61931,                0.74837,                0.34193,                0.84723,               4.96e-05,               4.96e-05,               4.96e-05
                    194,                0.75755,                 0.3603,                 0.8421,                0.89847,                0.72253,                0.83881,                0.61938,                0.74875,                0.34188,                0.84706,              4.465e-05,              4.465e-05,              4.465e-05
                    195,                0.75489,                0.35839,                0.84341,                0.90079,                0.72345,                0.83957,                0.61897,                 0.7499,                0.34233,                0.84696,               3.97e-05,               3.97e-05,               3.97e-05
                    196,                0.75516,                0.35701,                0.84328,                0.89874,                0.72265,                 0.8387,                0.61904,                0.74699,                0.34169,                0.84653,              3.475e-05,              3.475e-05,              3.475e-05
                    197,                0.75274,                0.35719,                0.84291,                0.89755,                0.72414,                0.83934,                0.61979,                0.74622,                0.34128,                0.84653,               2.98e-05,               2.98e-05,               2.98e-05
                    198,                0.75017,                0.35543,                0.84152,                0.89724,                0.72287,                 0.8387,                0.61987,                0.74591,                0.34127,                0.84665,              2.485e-05,              2.485e-05,              2.485e-05
                    199,                 0.7563,                0.35903,                0.84446,                0.89536,                0.72401,                0.83893,                0.61987,                0.74472,                0.34082,                 0.8464,               1.99e-05,               1.99e-05,               1.99e-05
                    200,                0.75093,                0.35877,                0.84378,                0.89613,                0.72401,                0.83904,                0.61985,                0.74482,                0.34127,                0.84639,              1.495e-05,              1.495e-05,              1.495e-05
